ID,Name,Sub-parts,Description,Cluster,Sub-cluster,Crossover,Characters,Content URL,Size,Connections,SSD Folder,SSD Root,Final X,Final Y,Final Z
424,Dreams of What Ifs,,"A weird nap, hypotheticals.",innately unabsolvable,the sieve,,DONOR; PILOT,,1,,innately unabsolvable/the sieve,dreams of what ifs,1110.88,-540.19,-147.64
178,Eligibility,Overview / The Face / You Sure You Want This / Aftermath,"Some paperwork, complete with headshot, confirmation screen, and more paperwork after the fact.",innately unabsolvable,mayday,,PROTAGONIST; PROTAGONIST,,4,,innately unabsolvable/mayday,eligibility,1063.22,-530.75,-178.61
423,Evening Walk,p1 / p2 / p3,"A walk in the park that turns into a lightbulb decision, then a candle situation, then something more formal.",innately unabsolvable,the sieve,,PILOT; DONOR,,3,,innately unabsolvable/the sieve,cemetery stroll,1018.67,-434.8,-142.87
264,Everyone Gets A Gold Star For Effort,,"A participation trophy, for everyone.",innately unabsolvable,single and ready to mingle,,PILOT; CORTEZ; BASANTI; NIX; MILO; REYES; PACHECO,,1,,innately unabsolvable/single and ready to mingle/asset cluster 17g/the version where they all do not die,everyone gets a gold star for effort,923.8,-384.41,-106.6
493,Failsafe,,"A backup plan, unused.",innately unabsolvable,single and ready to mingle,,CORTEZ; REYES; PACHECO; PILOT,,1,,innately unabsolvable/single and ready to mingle/asset cluster 17g/the version where they all do not die,p3,925.79,-449.51,-134.12
256,Final Fleet Days,p1 / p2 / p3 / p4 / p5 / p6 / p7 / p8,"The last day of school, several times over, complete with a gold-star chart and a shift swap request.",innately unabsolvable,the sideliner,,PILOT; O'CONNELL; LEE; VEGA; KWON; NGUYEN; FORD; KIM; MORENO; VAUGHN; TORRES; LIN; CARTER; HARPER; CASEY; TORRES; YU; CARTER,,8,,innately unabsolvable/the sideliner,final fleet days,769.78,-522.01,-202.74
142,First to Fall,It Really Sucks / You Were Right There 3 / Seriously It Sucks / No One Is Impressed / You Were Right There 2 / You Were Right There 1,"Nobody wants to go first, six different times.",innately unabsolvable,your turn,,PILOT; SANTOS; KARA; FINN; BASANTI; REYES; NIX; CORTEZ; AHMADI; JONES; TAYLOR; REEVES; JENKINS,,6,,innately unabsolvable/your turn,first to fall,830.68,-527.67,-187.52
337,Friendly Smile Friendly Fire,,An awkward office party.,innately unabsolvable,edge cases,,PILOT; HADDAD,,1,,innately unabsolvable/flirting with death/almost your turn,friendly smile friendly fire,887.44,-506.79,-238.25
133,Get Ahead,v1 / v2,A haircut appointment.,innately unabsolvable,your turn,,PILOT,,2,,innately unabsolvable/your turn/flavors of silent devastation,get ahead,813.37,-471.98,-121.47
150,Great Job Pilot,p1 / p2 / p3,"A participation trophy, awarded under increasingly questionable circumstances.",innately unabsolvable,your turn,,PILOT; KOCH; ELLIS; MIKA,,3,,innately unabsolvable/your turn,great job pilot,1084.92,-543.45,-135.12
332,Group Bonding,,"A group project, unexpectedly.",innately unabsolvable,single and ready to mingle,,PILOT; BASANTI; REYES,,1,,innately unabsolvable/single and ready to mingle/asset cluster 17g/the version where they all do not die,trauma bonding,1072.52,-545.4,-127.05
347,Group Cohesion,,A team-building exercise.,innately unabsolvable,single and ready to mingle,,PILOT; REYES; NIX; BASANTI; CORTEZ; PACHECO,,1,,innately unabsolvable/single and ready to mingle/asset cluster 17g/the version where they all die/p1 -- the darkly funny part,p0,1113.9,-534.95,-161.23
154,Group Projects,The Group Photo / The Group,"A group photo where everyone says cheese, and a group project that turns out to be mandatory.",innately unabsolvable,single and ready to mingle,,NARRATOR,,2,,innately unabsolvable/single and ready to mingle,group burials,877.42,-540.39,-146.91
174,Her Turn Almost,,Almost her turn in line.,innately unabsolvable,edge cases,,PILOT; KARA,,1,,innately unabsolvable/flirting with death,her turn almost,838.87,-544.84,-129.44
129,High School Sweethearts,p1 / p2 / p3,A reunion nobody RSVP'd to.,innately unabsolvable,mayday,,RIFLEWOMAN; MEDIC; SQUADMATE,,3,,innately unabsolvable/mayday,high school sweethearts,817.06,-505.44,-109.1
525,History Is Pretty Funny In The Long Run,,"An old yearbook, revisited.",innately unabsolvable,after-hours echoes,,,,1,,innately unabsolvable/flirting after death,history is pretty funny in the long run,1082.41,-546.91,-120.35
410,Horizontal Stage Fright,,Nerves before a nap.,innately unabsolvable,six feet long and six feet under,,DONOR,,1,,innately unabsolvable/six feet long and six feet under,horizontal stage fright,1159.76,-523.26,-199.5
348,Horizontal Team Meeting,,"A lie-down meeting, again.",innately unabsolvable,six feet long and six feet under,,SANTOS; DAVIS; KIM; ORTIZ; VEGA,,1,,innately unabsolvable/six feet long and six feet under,horizontal team meeting,868.9,-426.25,-114.98
38,"Houston, We Have a Problem",v1 / v2 / Another Problem / That Should Not Have Worked,A minor scheduling conflict.,innately unabsolvable,houston we've got a fucking problem,,PILOT (Liang); VOSS; TREMBLAY; PACHECO; SANTOS; VARGAS; SUH,,4,,innately unabsolvable/houston we've got a fucking problem,houston we have a problem,1057.8,-550.88,-100.64
544,ID Incident 91B,,A badge scanner malfunction.,innately unabsolvable,single and ready to mingle,,,,1,,innately unabsolvable/single and ready to mingle,ID INCIDENT 91B,1032.73,-462.23,-202.07
234,In Case Nothing Happens,Cataloging / Tags - Everybody Gets One,A very thorough spreadsheet and a box of lanyards.,innately unabsolvable,contracted envy,,DONOR; HART; HALSTON; QUARTERMASTER,,2,,innately unabsolvable/contracted envy,in case nothing happens,754.07,-525.75,-192.83
681,INITIAL FOUND FILES,Human Personnel / Unit Tech Specs / The Earth Base / The Space Base,,innately unabsolvable,mayday,,PERSONNEL; UNITS; ENGINES,https://inpoppyfields.tumblr.com/tagged/found%20files/chrono,4,,,,1093.66,463.59,204.94
25,INTRO to Innately Unabsolvable,The Riflewoman / The Riflewoman and the Healer / BETTER / Motives / All Starts Here / What Are You Doing,"A resume, a welcome packet, and several rounds of self-administered performance review.",innately unabsolvable,mayday,,AUTHOR; RIFLEWOMAN; LIANG,,6,,innately unabsolvable/mayday,intro,901.85,-509.66,-103.28
526,Jump Scare,,The vacuum cleaner starts on its own.,innately unabsolvable,your turn,,PILOT,,1,,innately unabsolvable/your turn/too close for comfort,jump scare,731.55,-541.0,-144.65
92,Layers,p1 / p2,"An onion, basically.",innately unabsolvable,the flesh underneath,,SANTOS; SOLDIERS,,2,,innately unabsolvable/the flesh underneath,layers,1030.06,-536.03,-162.08
120,Liang,The Memory Tent / Intro / Found Footage,"A pop-up canopy situation, a resume, and some misplaced security camera footage.",innately unabsolvable,mayday,,PROTAGONIST,,3,,innately unabsolvable/mayday,liang,848.74,-470.45,-194.13
532,Liang's Performance Review,,"A performance review, Liang's turn.",innately unabsolvable,mayday,,LIANG,,1,,innately unabsolvable/mayday,liang you had one fucking job - the death,772.99,-536.81,-159.48
67,Lives of Measure,p1 / p2,A very thorough inventory count.,innately unabsolvable,contracted envy,,DONOR; PILOT; TARIQ; LI; MARIA; KARA,,2,,innately unabsolvable/contracted envy,lives of measure,921.43,-548.51,-112.85
59,Making the Calls,p1v2 / p1 / p2,Some overdue phone calls.,innately unabsolvable,we regret to inform you,,MEDIC; PILOT; KAYLA; CALEB; RAMIREZ; KLINE,,3,,innately unabsolvable/we regret to inform you,making the calls,1031.46,-474.85,-148.33
112,Milo,p1 / p2 / p3 / p4 / p5 / p6,"The dog's fine, probably.",innately unabsolvable,single and ready to mingle,,MILO; REYES; PILOT; NIX; PACHECO; BASANTI,,6,,innately unabsolvable/single and ready to mingle/asset cluster 17g/the version where they all die/p2 -- the darkly sad part,Milo,1128.13,-476.44,-173.35
257,Missing And Found,P1 / P2,"A misplaced umbrella, mostly.",innately unabsolvable,edge cases,,PILOT; KOWALSKI; FIELDS; NGUYEN; LOPEZ; MACKENZIE,,2,,innately unabsolvable/flirting with death,lost and found,1048.69,-546.04,-124.24
240,Missing Someone Goes Both Ways,Laugh Out Loud / Lots of Love,"A group chat that gets out of hand, twice.",innately unabsolvable,after-hours echoes,,TORRES; VARGAS; RUIZ; HARPER; CARTER; COLLINS; MORALES; MILLER; GRANT; CHANG; KIM; BLAKE; HAYES; ZHANG; ORTIZ; TORRES; VARGAS; RUIZ; HARPER; CARTER; COLLINS; MORALES; MILLER; KIM; BLAKE; GRANT; CHANG; ZHANG; ORTIZ; HAYES,,2,,innately unabsolvable/flirting after death,mourning goes both ways,913.88,-464.82,-109.25
421,Moments in the Morgue,p1 / p2 / p3,"A very polite laundry day, three loads.",innately unabsolvable,the sideliner,,JULES; PILOT,,3,,innately unabsolvable/the sideliner,moments in the morgue,905.99,-428.8,-78.94
253,Nah I Choose Life,,A very confident RSVP decline.,innately unabsolvable,edge cases,,PILOT (Liang); TORRES; MEDIC,,1,,innately unabsolvable/flirting with death/almost your turn,nah i choose life,1034.95,-526.95,-189.53
579,Names of …,,A walk in the park.,innately unabsolvable,the sieve,,PILOT,,1,,innately unabsolvable/the sieve,cemetery stoll - women names (CRY),986.15,-490.56,-157.94
586,Not OK From the Start,,"A rough flight, from the start.",innately unabsolvable,your turn,,PILOT; BASANTI; REYES; PACHECO; NIX,,1,,innately unabsolvable/your turn/flavors of silent devastation,"not ok from the start, die soon on the bird",898.76,-472.52,-145.69
170,Not OK from the Start and for Several Days,,"A rough week, honestly.",innately unabsolvable,your turn,,BASANTI; NIX; PACHECO; REYES,,1,,innately unabsolvable/your turn/flavors of silent devastation,not ok from the start and for several days,916.21,-530.66,-178.87
208,"OK And Kicking On The Bird, Then Not, Alone",Alone / With Company,"A rough flight, alone.",innately unabsolvable,your turn,,PILOT; NIX; REYES; PACHECO; BASANTI,,2,,innately unabsolvable/your turn/flavors of silent devastation,"ok and kicking on the bird, then not, alone",772.23,-518.17,-154.24
514,Pilot Snaps Out Of It,,"An alarm clock, finally works.",innately unabsolvable,edge cases,,PILOT; LYNN,,1,,innately unabsolvable/flirting with death,pilot snaps out of it,930.53,-496.09,-194.95
367,Quiet From Here,,A phone on silent.,innately unabsolvable,houston we've got a fucking problem,,PILOT; RAMIREZ; JEN; MIA,,1,,innately unabsolvable/houston we've got a fucking problem,quiet from here,940.15,-485.51,-127.65
26,Realizations with Perfect Timing,v1 / v2,A very late epiphany.,innately unabsolvable,your turn,,PILOT; DONOR; UNIT,,2,,innately unabsolvable/your turn,realizations with perfect timing,1090.73,-518.78,-210.87
184,Requiem For The Living,Table to Bed / Celebrity Drinks,"A furniture delivery, with an open bar.",innately unabsolvable,contracted envy,,PILOT; DONOR; FLYNN,,2,,innately unabsolvable/contracted envy,requiem for the living,922.84,-549.11,-109.92
193,Rigor Mortis,Rough Camping Trip / Already Left / Full / The Face,"A rough camping trip, a very stiff yoga class, and an equally stiff headshot.",innately unabsolvable,your turn,,HARLOW; PILOT; BASANTI,,4,,innately unabsolvable/your turn,rigor mortis,830.36,-547.73,-116.59
301,Science Rules,p1 / p2,A middle-school poster slogan.,innately unabsolvable,edge cases,,PILOT; REEVES; JONES; TAYLOR; JENKINS; LEE,,2,,innately unabsolvable/flirting with death,science rules,1056.0,-522.02,-128.4
101,Season None,p1 / p2 / p3 / p4 / p5,"The season finale, cancelled anyway: a watch party, a first-aid kit, and no refunds.",innately unabsolvable,mayday,,ALT-AUTHOR SPC; BOYFRIEND,,6,,innately unabsolvable/mayday,season none,848.64,-519.1,-210.08
485,She Fits in Their Hands Again,,A ring resizing.,innately unabsolvable,we regret to inform you,,PILOT,,1,,innately unabsolvable/we regret to inform you,she fits in their hands again,828.02,-454.05,-137.11
489,She Looks Like She's Someone's Cool Aunt,,A very flattering family resemblance.,innately unabsolvable,bury me beneath the tree in the backyard,,MIA; ZHANG,,1,,innately unabsolvable/bury me beneath the tree in the backyard,p3,876.76,-530.95,-178.03
49,She Sees Them,Eventually / Whole - Too Late / Whole - Alive,"She finally checks her messages -- eventually, then late, then just in time.",innately unabsolvable,the flesh underneath,,SANTOS; KADE; ALVAREZ; RENNICK; HARPER; VEGA; ELISE; OWEN; LINH; AMINAH; RITTER; KIMI; DELGADO; JAY; FARID; MARISOL; VICTOR; ISAAC; LUKAS; AMIRA; HARUTO; NOELLE; EBRAHIM; SOFIA; JONAS; KHADIJA; LYDIA; RAMIREZ; MORRISON; NGUYEN; HALL; OCHOA,,3,,innately unabsolvable/the flesh underneath,she sees them,735.61,-505.12,-241.76
77,Six Feet Long,PILOT / Cesar,"A tape measure disagreement, settled twice.",innately unabsolvable,six feet long and six feet under,,PILOT; SANTOS; ACUNA,,2,,innately unabsolvable/six feet long and six feet under,six feet long,1157.63,-458.56,-156.43
20,Six Feet Under,p1 / p2 / p3 / p4,"A gardening pilot episode and a couple of landscaping anniversaries, very thorough.",innately unabsolvable,six feet long and six feet under,,SANTOS; PILOT / Lt. Liang; DONOR; SALAZAR; LIN,,4,,innately unabsolvable/six feet long and six feet under,six feet under,1124.69,-526.67,-190.31
7,Snippets,p1 / p2,"A few loose notes, nothing major.",innately unabsolvable,after-hours echoes,,HUGHES; TORRES; KLEIN; ANDERSON; MENDOZA; HARPER; SINGH; MYERS; YATES; MONROE; BLACKWELL; ROSS; BLACKWELL; MORALES; TORRES; HARPER; WEST; KIM; LEE; COLLINS; LI; RIOS; HAYES; CARTER; MILLER,,2,,innately unabsolvable/flirting after death,snippets,822.62,-537.73,-156.34
15,Some & All,p1 / p2 / p3,An overly generous tip.,innately unabsolvable,the sieve,,PILOT; DONOR,,3,,innately unabsolvable/the sieve,some gave all,986.2,-506.88,-238.06
53,Someone Is Clearly Screwing Around,p1 / p2,Somebody's not taking this seriously.,innately unabsolvable,single and ready to mingle,,PILOT; BASANTI; REYES; PACHECO; NIX; MILO; CORTEZ; PENDERGAST,,2,,innately unabsolvable/single and ready to mingle/asset cluster 17g/the version where they all do not die,someone is clearly screwing around,1072.06,-526.32,-191.28
147,Stains in the Sand,You've Got Mail / Heroic on Paper / Hey Kid / She Did Everything Right,"A beach day, some mail, and a very generous LinkedIn summary.",innately unabsolvable,your turn,,PILOT; KIM; SITWELL; MARTINEZ; CHILD,,4,,innately unabsolvable/your turn,stains in the sand,1152.62,-457.71,-204.32
18,Still Burning,p1 / p2 / p3,The oven was left on.,innately unabsolvable,edge cases,,PILOT; SMITH; JOHNSON; LEE; CARTER; BROWN; WILLIAMS; DAVIS; LYNN; FAYE,,3,,innately unabsolvable/flirting with death/those who burn on,still burning,932.73,-532.27,-174.04
5,Studio Sadness,No One's Happy / Regrets / Old Photos / Studio Sunset / Recurring Dreams / An Evening,"A photo shoot everyone's dreading, across several sessions, golden hour and moody lighting included.",innately unabsolvable,the sieve,,DONOR; PILOT,,6,,innately unabsolvable/the sieve,studio sadness,1090.87,-455.16,-108.58
372,Subject 4 Seat C,,"Assigned seating, row 4.",innately unabsolvable,single and ready to mingle,,,,1,,innately unabsolvable/single and ready to mingle,Subject 4 Seat C,928.76,-533.86,-169.1
428,Subjects of Measure,Among the Absent / Among the Present,"A very specific inventory count, twice over.",innately unabsolvable,contracted envy,,DONOR; PILOT; AXEL; REED; ELLIS,,2,,innately unabsolvable/contracted envy,bodies of measure,1091.62,-382.9,-199.46
